record_id,city,state,zone_type,date,year,month,day_of_week,season,population,aqi,pm2_5,pm10,no2,so2,co,o3,nh3,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,num_vehicles,num_industries,green_cover_pct,monitoring_stations,hospital_admissions,respiratory_cases,cardiovascular_cases,aqi_category,health_risk_score,data_source,data_quality_flag
1649,Jodhpur,Rajasthan,Tourist,2023-06-21,2023,6,Wednesday,Monsoon,1137815,129.3,65.09,69.94,64.18,6.28,6.82,125.09,40.6,23.7,34.0,13.2,0,368711,2256,11.6,15,56,23,14,,,CPCB,Unverified
1650,Patna,Bihar,Administrative,2022-04-09,2022,4,Saturday,Summer,1684222,137.7,63.61,77.05,70.4,59.8,13.18,130.49,43.87,12.2,63.1,13.6,0,434201,1414,40.3,6,97,48,19,,,Ground Sensor,Auto
1651,Jodhpur,Rajasthan,Tourist,2023-01-23,2023,1,Monday,Winter,1137815,81.2,42.69,54.72,77.66,110.17,8.94,124.68,18.01,39.5,25.0,11.9,0,395696,795,24.5,7,69,47,14,,,State PCB,Unverified
1652,Surat,Gujarat,Industrial,2022-10-10,2022,10,Monday,Post-Monsoon,4467797,80.2,47.96,69.38,63.11,30.14,11.26,92.69,46.64,39.2,75.7,1.9,7.6,1182460,2883,16.5,6,240,161,58,,,CPCB,Verified
1653,Patna,Bihar,Administrative,2023-02-03,2023,2,Friday,Winter,1684222,96.7,38.35,59.65,58.23,107.82,20.23,130.71,38.01,29.4,45.9,12.6,1.1,426447,1410,5.1,20,110,71,28,,,Ground Sensor,Verified
1654,Nagpur,Maharashtra,Commercial,2022-10-10,2022,10,Monday,Post-Monsoon,2405665,38.3,14.29,24.84,117.18,31.62,8.73,99.38,3.5,21.8,68.4,7.4,0,540497,1256,39.0,16,118,65,18,,,CPCB,Unverified
1655,Mumbai,Maharashtra,Industrial,2023-12-04,2023,12,Monday,Winter,12478447,162.7,94.91,84.48,155.85,90.48,18.91,35.37,31.54,34.4,52.2,7.0,1.2,2691072,16386,17.3,15,1523,856,269,,,State PCB,Manual Entry
1656,Faridabad,Haryana,Industrial,2022-01-03,2022,1,Monday,Winter,1394000,115.5,42.4,58.36,120.79,108.02,8.02,61.55,19.12,30.5,72.1,13.3,3.5,272691,1612,18.8,14,110,66,32,,,CPCB,Manual Entry
1657,Chennai,Tamil Nadu,Coastal,2023-06-10,2023,6,Saturday,Monsoon,7088000,136.2,41.85,108.86,75.29,9.48,0.61,112.71,41.42,16.7,61.3,16.6,8.1,2453586,4264,13.7,7,296,172,81,,,State PCB,Auto
1658,Vadodara,Gujarat,Industrial,2023-08-09,2023,8,Wednesday,Monsoon,1670806,140.3,60.95,98.82,76.58,15.17,6.54,39.61,19.11,21.4,76.1,5.4,1.5,417988,1866,37.5,6,69,29,13,,,State PCB,Manual Entry
1658,Vadodara,Gujarat,Industrial,2023-08-09,2023,8,Wednesday,Monsoon,1670806,140.3,60.95,98.82,76.58,15.17,6.54,39.61,19.11,21.4,76.1,5.4,1.5,417988,1866,37.5,6,69,29,13,,,State PCB,Manual Entry
1659,Jaipur,Rajasthan,Tourist,2023-01-17,2023,1,Tuesday,Winter,3046163,275.2,92.26,141.1,97.63,40.56,2.91,58.16,35.36,25.0,71.4,1.4,4.4,833431,3711,35.4,7,227,106,67,,,Satellite,Unverified
1660,Faridabad,Haryana,Industrial,2022-08-04,2022,8,Thursday,Monsoon,1394000,125.7,46.77,73.99,50.25,39.26,2.98,105.98,19.94,28.8,42.4,4.7,0,287310,730,38.4,16,46,29,8,,,Ground Sensor,Manual Entry
1661,Indore,Madhya Pradesh,Commercial,2022-02-11,2022,2,Friday,Winter,1994397,224.4,93.47,178.43,85.47,57.05,10.98,74.4,21.9,17.2,55.9,12.8,4.7,424608,1170,13.0,4,159,88,46,,,CPCB,Verified
1662,Agra,Uttar Pradesh,Tourist,2023-08-18,2023,8,Friday,Monsoon,1585704,227.9,105.44,140.83,48.75,39.24,5.45,32.91,34.93,25.0,65.7,3.9,0,521640,2353,26.1,24,128,83,26,,,CPCB,Auto
1663,Vadodara,Gujarat,Industrial,2023-08-11,2023,8,Friday,Monsoon,1670806,92.3,49.14,79.32,77.92,32.11,10.25,28.23,45.44,28.9,53.8,12.2,3.7,349559,2519,26.8,5,81,44,12,,,State PCB,Unverified
1664,Meerut,Uttar Pradesh,Industrial,2022-10-20,2022,10,Thursday,Post-Monsoon,1309023,117.0,38.64,87.09,115.78,95.41,8.31,48.2,3.02,33.1,65.3,11.5,0.9,357142,2323,44.4,20,112,53,32,,,Satellite,Unverified
1665,Pune,Maharashtra,Industrial,2022-09-19,2022,9,Monday,Monsoon,3124458,33.9,15.63,29.36,45.27,45.16,1.85,27.78,5.9,35.1,100,20.5,0,786815,4970,40.4,18,85,42,20,,,Satellite,Unverified
1666,Meerut,Uttar Pradesh,Industrial,2022-01-25,2022,1,Tuesday,Winter,1309023,107.4,49.35,84.86,15.33,80.78,9.74,42.49,48.81,30.0,29.1,15.5,0,263824,2097,44.7,5,65,36,9,,,Satellite,Auto
1667,Vadodara,Gujarat,Industrial,2023-10-14,2023,10,Saturday,Post-Monsoon,1670806,232.0,100.2,182.3,49.45,21.04,17.49,129.3,33.76,34.6,51.7,14.1,0,574976,1467,11.4,10,88,38,26,,,CPCB,Manual Entry
1668,Meerut,Uttar Pradesh,Industrial,2023-09-24,2023,9,Sunday,Monsoon,1309023,104.4,46.26,70.32,10.14,21.13,0.53,138.36,26.52,26.2,40.2,20.1,0,309517,1536,29.6,18,33,17,5,,,Satellite,Auto
1669,Surat,Gujarat,Industrial,2023-10-09,2023,10,Monday,Post-Monsoon,4467797,256.7,128.13,159.2,46.72,56.6,7.94,79.07,30.9,40.2,54.0,11.1,0,1350011,5398,17.6,11,320,169,49,,,State PCB,Auto
1669,Surat,Gujarat,Industrial,2023-10-09,2023,10,Monday,Post-Monsoon,4467797,256.7,128.13,159.2,46.72,56.6,7.94,79.07,30.9,40.2,54.0,11.1,0,1350011,5398,17.6,11,320,169,49,,,State PCB,Auto
1670,Delhi,Delhi,Urban,2022-08-21,2022,8,Sunday,Monsoon,16787941,72.0,27.41,51.99,53.66,21.31,5.71,140.39,35.6,33.9,73.0,5.1,0,4810960,8496,37.9,16,525,218,84,,,Ground Sensor,Verified
1671,Coimbatore,Tamil Nadu,Industrial,2023-03-21,2023,3,Tuesday,Summer,1061447,180.0,58.07,133.53,15.39,80.33,1.88,26.1,6.21,16.2,83.8,7.6,0,252379,1025,40.4,11,54,22,8,,,State PCB,Auto
1672,Amritsar,Punjab,Tourist,2022-11-02,2022,11,Wednesday,Winter,1132761,254.4,88.24,210.86,154.35,40.05,17.37,36.97,33.6,19.2,37.4,9.8,5.8,362676,662,44.7,14,120,55,19,,,Ground Sensor,Verified
1673,Delhi,Delhi,Urban,2023-04-04,2023,4,Tuesday,Summer,16787941,85.6,27.19,61.0,91.81,67.46,1.6,35.33,25.24,32.0,100,15.4,1.0,3117508,8959,21.8,11,814,361,178,,,Satellite,Auto
1674,Surat,Gujarat,Industrial,2022-05-24,2022,5,Tuesday,Summer,4467797,221.7,127.33,116.24,49.71,21.38,8.51,83.74,42.64,22.1,100,21.5,5.7,1336721,8112,27.0,18,280,182,79,,,Ground Sensor,Manual Entry
1675,Coimbatore,Tamil Nadu,Industrial,2022-07-11,2022,7,Monday,Monsoon,1061447,102.1,32.44,80.59,63.03,53.34,2.15,122.62,26.94,31.8,16.4,12.2,0.2,346646,1166,31.4,23,57,35,8,,,State PCB,Auto
1676,Indore,Madhya Pradesh,Commercial,2023-12-23,2023,12,Saturday,Winter,1994397,161.8,62.48,95.65,124.5,22.28,14.96,64.86,23.37,39.3,19.6,17.8,0,454728,3113,23.2,11,126,82,27,,,Ground Sensor,Manual Entry
1677,Srinagar,Jammu & Kashmir,Tourist,2023-09-28,2023,9,Thursday,Monsoon,1180570,97.9,43.5,79.78,72.61,49.06,2.67,120.56,6.04,30.3,40.3,4.6,0,387168,628,44.4,22,63,33,12,,,State PCB,Verified
1678,Nagpur,Maharashtra,Commercial,2023-10-14,2023,10,Saturday,Post-Monsoon,2405665,154.0,69.41,103.07,78.78,92.44,8.78,120.73,48.41,32.1,68.4,9.2,0,573043,2515,38.9,19,181,103,36,,,State PCB,Manual Entry
1679,Varanasi,Uttar Pradesh,Tourist,2022-12-26,2022,12,Monday,Winter,1198491,179.1,101.66,114.63,32.01,22.48,16.34,57.29,46.04,26.0,91.4,10.6,1.2,373053,1344,28.6,22,73,30,18,,,State PCB,Manual Entry
1680,Srinagar,Jammu & Kashmir,Tourist,2023-04-06,2023,4,Thursday,Summer,1180570,40.5,23.27,34.11,85.94,66.75,3.89,109.83,41.8,24.5,66.7,15.0,0,249127,1136,17.8,11,50,34,11,,,State PCB,Auto
1681,Meerut,Uttar Pradesh,Industrial,2023-04-12,2023,4,Wednesday,Summer,1309023,61.3,19.36,32.1,114.54,42.13,10.47,143.11,36.36,16.0,24.5,8.9,2.9,334381,1006,44.5,7,61,36,16,,,Ground Sensor,Unverified
1682,Mumbai,Maharashtra,Industrial,2023-05-23,2023,5,Tuesday,Summer,12478447,127.4,66.45,65.74,73.12,87.9,12.39,103.3,22.61,26.4,80.9,8.8,0,4304926,9810,20.6,6,902,478,248,,,Satellite,Manual Entry
1683,Jaipur,Rajasthan,Tourist,2022-10-02,2022,10,Sunday,Post-Monsoon,3046163,122.3,40.63,94.35,89.38,66.63,17.68,138.88,23.17,25.9,34.6,6.0,0.3,624333,4286,17.6,21,146,93,29,,,Ground Sensor,Manual Entry
1684,Indore,Madhya Pradesh,Commercial,2023-07-11,2023,7,Tuesday,Monsoon,1994397,161.8,95.04,104.28,34.85,16.34,10.83,29.19,32.73,5.7,29.2,7.4,25.0,576370,3442,38.3,6,99,50,15,,,Ground Sensor,Manual Entry
1685,Meerut,Uttar Pradesh,Industrial,2022-02-21,2022,2,Monday,Winter,1309023,231.3,79.28,189.9,137.47,89.52,4.18,88.68,16.08,20.1,43.5,20.5,0,384794,2137,9.8,7,147,61,22,,,State PCB,Verified
1686,Ranchi,Jharkhand,Industrial,2023-10-28,2023,10,Saturday,Post-Monsoon,1073440,165.6,80.18,82.98,130.84,85.84,15.12,69.8,30.31,22.9,72.2,18.7,0,317977,1678,36.7,8,119,65,29,,,Ground Sensor,Manual Entry
1687,Pune,Maharashtra,Industrial,2022-04-01,2022,4,Friday,Summer,3124458,44.8,14.48,38.23,30.79,26.96,13.2,90.08,7.57,23.2,42.0,8.3,1.9,613938,5598,36.3,6,60,35,11,,,Ground Sensor,Manual Entry
1688,Surat,Gujarat,Industrial,2023-11-26,2023,11,Sunday,Winter,4467797,,,6.54,111.48,77.26,11.92,20.82,29.16,18.3,94.2,7.3,1.5,1309161,7888,21.6,13,233,157,58,,,Ground Sensor,Verified
1689,Surat,Gujarat,Industrial,2023-11-22,2023,11,Wednesday,Winter,4467797,98.7,32.86,70.73,67.83,74.86,3.11,23.97,10.38,23.1,42.5,12.8,1.6,1073932,2940,43.1,5,203,126,43,,,Ground Sensor,Auto
1690,Varanasi,Uttar Pradesh,Tourist,2023-01-21,2023,1,Saturday,Winter,1198491,240.0,123.83,125.24,55.63,35.57,0.73,30.55,49.37,7.8,45.0,15.6,0,309743,1352,19.5,17,98,61,28,,,State PCB,Auto
1691,Bhopal,Madhya Pradesh,Administrative,2022-11-05,2022,11,Saturday,Winter,1795648,216.1,70.24,113.11,14.42,61.56,13.17,123.0,40.29,31.5,72.2,8.2,0,589541,2946,5.9,16,71,35,15,,,Ground Sensor,Manual Entry
1692,Ahmedabad,Gujarat,Industrial,2023-04-19,2023,4,Wednesday,Summer,5570585,164.7,50.04,95.79,116.9,29.95,9.21,20.01,25.05,42.9,32.1,10.5,2.1,1194371,10594,7.2,6,408,209,82,,,CPCB,Auto
1693,Nagpur,Maharashtra,Commercial,2022-05-05,2022,5,Thursday,Summer,2405665,,47.42,59.03,63.45,77.28,1.47,94.9,14.19,36.5,80.0,1.5,0,624938,3399,16.4,17,146,62,34,,,Ground Sensor,Verified
1694,Vadodara,Gujarat,Industrial,2023-04-18,2023,4,Tuesday,Summer,1670806,134.6,43.19,75.33,84.22,82.24,4.04,86.71,37.8,36.3,43.3,10.7,0,453886,3106,29.9,19,86,54,18,,,Ground Sensor,Unverified
1695,Indore,Madhya Pradesh,Commercial,2022-09-17,2022,9,Saturday,Monsoon,1994397,113.0,65.1,64.97,64.92,4.44,8.85,24.65,35.94,34.5,67.0,6.6,6.0,693967,1044,42.6,15,111,50,29,,,State PCB,Verified
1696,Chennai,Tamil Nadu,Coastal,2022-12-02,2022,12,Friday,Winter,7088000,85.5,39.02,45.0,16.74,23.73,11.55,143.17,37.86,37.2,20.8,19.9,0,2253219,4809,7.2,11,165,69,44,,,State PCB,Unverified
1697,Varanasi,Uttar Pradesh,Tourist,2022-04-19,2022,4,Tuesday,Summer,1198491,772.5,22.14,39.1,88.28,44.21,9.14,123.52,6.79,21.7,37.4,7.3,4.6,230919,1033,41.1,22,63,40,9,,,Satellite,Manual Entry
1698,Agra,Uttar Pradesh,Tourist,2022-09-26,2022,9,Monday,Monsoon,1585704,132.9,71.99,69.91,15.6,46.53,7.08,138.01,25.23,30.7,51.9,11.0,18.9,305009,3117,7.2,22,59,37,13,,,Ground Sensor,Verified
1699,Meerut,Uttar Pradesh,Industrial,2023-03-09,2023,3,Thursday,Summer,1309023,986.7,43.56,56.36,119.0,74.19,5.47,30.49,44.93,,74.2,17.6,3.6,339457,953,40.5,18,98,43,14,,,Satellite,Manual Entry
1700,Vadodara,Gujarat,Industrial,2022-06-07,2022,6,Tuesday,Monsoon,1670806,85.8,32.31,65.13,47.47,42.23,10.98,61.9,24.72,39.8,59.5,12.7,6.2,404560,2706,28.6,22,63,33,13,,,State PCB,Manual Entry
1701,Agra,Uttar Pradesh,Tourist,2022-11-08,2022,11,Tuesday,Winter,1585704,232.7,114.03,159.91,54.65,107.77,13.08,96.67,42.3,40.2,25.0,14.4,4.4,446921,882,14.3,11,106,69,28,,,State PCB,Unverified
1702,Indore,Madhya Pradesh,Commercial,2023-05-13,2023,5,Saturday,Summer,1994397,120.7,55.48,88.25,113.89,19.15,8.62,50.52,33.28,19.4,47.7,16.4,2.0,541469,1541,17.5,13,110,64,18,,,Satellite,Verified
1703,Varanasi,Uttar Pradesh,Tourist,2023-01-15,2023,1,Sunday,Winter,1198491,241.0,135.18,130.37,109.87,87.09,8.06,67.89,48.84,38.3,99.0,11.0,1.1,370185,1695,37.6,7,115,61,32,,,State PCB,Unverified
1703,Varanasi,Uttar Pradesh,Tourist,2023-01-15,2023,1,Sunday,Winter,1198491,241.0,135.18,130.37,109.87,87.09,8.06,67.89,48.84,38.3,99.0,11.0,1.1,370185,1695,37.6,7,115,61,32,,,State PCB,Unverified
1704,Lucknow,Uttar Pradesh,Administrative,2023-06-15,2023,6,Thursday,Monsoon,2815601,125.2,43.97,107.28,10.94,52.01,6.26,87.52,10.17,27.1,35.8,11.9,0,921938,4571,30.2,14,71,37,18,,,Ground Sensor,Unverified
1705,Nagpur,Maharashtra,Commercial,2022-01-20,2022,1,Thursday,Winter,2405665,109.1,50.38,90.65,34.93,22.08,4.82,111.88,5.05,26.9,41.3,15.6,1.8,584373,4270,36.0,12,94,50,14,,,Satellite,Auto
1706,Bhopal,Madhya Pradesh,Administrative,2022-12-12,2022,12,Monday,Winter,1795648,159.3,84.0,133.93,97.9,80.14,9.26,115.69,5.4,51.6,55.3,6.2,0,483482,3218,12.4,21,162,106,30,,,CPCB,Unverified
1707,Rajkot,Gujarat,Industrial,2022-06-03,2022,6,Friday,Monsoon,1286995,57.3,34.08,48.52,39.7,50.3,5.3,117.21,42.41,16.6,61.4,5.1,5.7,294702,863,11.8,3,51,34,8,,,State PCB,Manual Entry
1708,Ludhiana,Punjab,Industrial,2023-02-22,2023,2,Wednesday,Winter,1618879,121.0,66.5,93.28,137.2,20.81,12.19,115.39,6.98,19.3,57.6,0.4,0,394899,3033,29.2,11,118,68,29,,,CPCB,Auto
1709,Varanasi,Uttar Pradesh,Tourist,2023-06-26,2023,6,Monday,Monsoon,1198491,118.0,57.21,62.32,19.52,36.5,11.25,69.1,16.0,40.1,69.4,18.6,0,237286,702,20.1,13,43,19,6,,,Ground Sensor,Unverified
1710,Surat,Gujarat,Industrial,2023-10-04,2023,10,Wednesday,Post-Monsoon,4467797,44.0,13.66,32.23,92.98,12.6,4.33,41.85,26.91,19.0,40.2,-1.4,0,1520621,8195,6.2,5,189,105,39,,,Ground Sensor,Verified
1711,Lucknow,Uttar Pradesh,Administrative,2023-09-03,2023,9,Sunday,Monsoon,2815601,94.4,34.1,62.3,27.67,58.49,5.94,85.99,17.35,10.3,37.8,9.4,3.2,607047,4924,22.3,25,82,35,14,,,Ground Sensor,Auto
1712,Pune,Maharashtra,Industrial,2023-07-27,2023,7,Thursday,Monsoon,3124458,168.0,89.8,99.05,85.28,43.97,1.2,139.89,3.69,24.8,82.6,10.7,15.6,971999,6170,20.0,25,238,130,69,,,State PCB,Verified
1713,Vadodara,Gujarat,Industrial,2022-05-05,2022,5,Thursday,Summer,1670806,10,3.2,7.1,101.37,28.54,3.2,31.89,47.73,21.0,67.3,10.2,3.1,476597,1940,13.5,7,,28,10,,,CPCB,Auto
1714,Faridabad,Haryana,Industrial,2022-01-18,2022,1,Tuesday,Winter,1394000,246.1,96.61,192.3,147.77,58.86,7.09,90.78,5.5,34.1,68.4,12.5,0.2,302734,2489,11.7,15,,56,31,,,CPCB,Verified
1715,Coimbatore,Tamil Nadu,Industrial,2022-12-19,2022,12,Monday,Winter,1061447,209.8,64.12,180.35,24.69,70.21,17.73,118.51,4.16,46.4,37.3,17.2,3.8,194309,873,27.6,20,51,20,7,,,CPCB,Manual Entry
1716,Mumbai,Maharashtra,Industrial,2022-03-18,2022,3,Friday,Summer,12478447,205.9,115.26,165.2,57.97,37.47,14.35,50.71,20.75,36.6,50.8,14.8,0,3588435,11523,5.3,9,730,448,214,,,Satellite,Unverified
1717,Ahmedabad,Gujarat,Industrial,2022-07-31,2022,7,Sunday,Monsoon,5570585,84.4,35.53,48.56,18.39,58.55,0.76,129.6,29.23,31.0,52.7,14.1,6.1,1346642,3408,31.3,3,203,101,36,,,Ground Sensor,Unverified
1718,Delhi,Delhi,Urban,2023-08-24,2023,8,Thursday,Monsoon,16787941,182.1,100.26,151.32,19.86,58.62,5.57,32.14,42.28,22.1,84.1,7.2,11.6,3696792,9650,43.2,14,1161,542,344,,,State PCB,Unverified
1719,Agra,Uttar Pradesh,Tourist,2022-04-14,2022,4,Thursday,Summer,1585704,38.3,11.71,19.33,107.24,30.12,6.8,108.62,24.92,19.5,90.4,14.6,0,318119,1723,28.1,23,54,35,8,,,Satellite,Manual Entry
1720,Visakhapatnam,Andhra Pradesh,Coastal,2023-11-23,2023,11,Thursday,Winter,1728128,206.2,106.78,181.49,73.83,85.0,13.75,27.63,25.6,29.4,15.7,16.1,1.4,311706,1836,29.2,15,137,79,31,,,CPCB,Auto
1721,Ludhiana,Punjab,Industrial,2022-12-24,2022,12,Saturday,Winter,1618879,380.8,127.95,340.16,103.07,23.96,17.24,79.99,32.07,32.3,65.2,7.4,4.3,335291,1162,44.7,22,157,87,45,,,Satellite,Auto
1722,Vadodara,Gujarat,Industrial,2023-10-14,2023,10,Saturday,Post-Monsoon,1670806,192.7,90.06,154.81,77.87,92.11,0.78,135.47,13.6,38.0,55.2,0.6,1.7,536042,1796,35.1,5,147,68,32,,,State PCB,Auto
1723,Kolkata,West Bengal,Urban,2023-12-04,2023,12,Monday,Winter,4496694,332.3,193.19,210.99,23.92,38.14,12.48,66.17,47.9,17.7,66.2,11.5,0,1558602,7097,22.0,11,403,218,119,,,Ground Sensor,Unverified
1724,Coimbatore,Tamil Nadu,Industrial,2022-09-18,2022,9,Sunday,Monsoon,1061447,770.7,12.27,25.56,10.64,47.81,0.64,87.69,8.81,,85.8,19.0,20.8,311059,1234,16.8,18,16,7,2,,,State PCB,Unverified
1725,Kanpur,Uttar Pradesh,Industrial,2022-06-23,2022,6,Thursday,Monsoon,2920496,51.3,18.51,39.18,23.03,45.54,5.27,44.24,10.15,43.0,85.8,13.4,3.3,709376,4434,29.6,14,58,27,17,,,Satellite,Unverified
1726,Vadodara,Gujarat,Industrial,2022-04-27,2022,4,Wednesday,Summer,1670806,164.8,71.49,122.87,36.57,75.45,12.4,100.4,45.29,45.6,67.3,13.2,0,347223,2301,9.4,4,102,70,21,,,Ground Sensor,Manual Entry
1727,Nagpur,Maharashtra,Commercial,2022-10-12,2022,10,Wednesday,Post-Monsoon,2405665,133.1,79.87,86.58,73.19,79.49,7.25,63.02,3.34,13.0,58.7,17.6,0.9,787562,4398,27.9,21,160,102,43,,,Ground Sensor,Verified
1728,Jodhpur,Rajasthan,Tourist,2023-08-18,2023,8,Friday,Monsoon,1137815,80.9,38.33,45.98,43.13,4.22,6.04,101.72,38.47,32.6,69.2,10.5,0,337010,809,34.0,16,30,20,7,,,CPCB,Verified
1729,Ranchi,Jharkhand,Industrial,2023-07-31,2023,7,Monday,Monsoon,1073440,110.6,59.03,63.51,78.14,49.27,8.76,134.63,42.66,18.5,58.2,12.9,0,195950,1616,26.1,3,55,22,12,,,Ground Sensor,Auto
1730,Indore,Madhya Pradesh,Commercial,2023-02-16,2023,2,Thursday,Winter,1994397,204.1,97.52,158.89,148.13,68.08,13.83,115.48,17.09,37.2,25.8,10.6,0.5,479012,2448,33.3,3,248,155,50,,,CPCB,Manual Entry
1731,Ahmedabad,Gujarat,Industrial,2023-06-07,2023,6,Wednesday,Monsoon,5570585,55.3,20.02,41.86,27.77,47.16,10.44,61.27,40.25,30.4,42.0,15.3,0,1594515,7491,24.0,8,127,66,22,,,State PCB,Auto
1732,Ludhiana,Punjab,Industrial,2022-02-13,2022,2,Sunday,Winter,1618879,339.0,121.1,286.37,108.83,66.95,20.76,62.44,20.87,21.7,92.6,22.9,6.9,308706,1376,31.1,10,136,90,28,,,Ground Sensor,Auto
1733,Faridabad,Haryana,Industrial,2023-12-13,2023,12,Wednesday,Winter,1394000,76.6,40.19,39.34,68.55,82.7,2.46,33.43,39.83,24.6,68.5,16.0,3.8,307869,1220,7.7,5,83,44,19,,,Satellite,Unverified
1734,Lucknow,Uttar Pradesh,Administrative,2022-03-18,2022,3,Friday,Summer,2815601,95.2,33.95,80.36,69.27,15.34,7.53,93.0,21.29,40.0,73.1,10.6,4.8,936069,1514,36.6,10,95,51,21,,,Satellite,Verified
1735,Jaipur,Rajasthan,Tourist,2022-11-28,2022,11,Monday,Winter,3046163,306.4,130.29,190.61,153.02,110.93,2.0,32.7,20.42,22.1,33.8,10.3,0,878223,1609,15.7,20,392,232,111,,,CPCB,Manual Entry
1736,Vadodara,Gujarat,Industrial,2023-11-15,2023,11,Wednesday,Winter,1670806,213.5,87.5,150.08,167.29,17.93,8.28,76.36,26.44,44.5,51.6,13.2,0,320209,2549,16.4,15,121,82,20,,,State PCB,Unverified
1737,Patna,Bihar,Administrative,2022-03-09,2022,3,Wednesday,Summer,1684222,96.8,40.0,84.31,109.19,43.24,12.74,76.41,10.88,29.3,59.0,15.9,2.4,432410,1179,44.8,12,84,52,19,,,State PCB,Verified
1738,Ludhiana,Punjab,Industrial,2023-10-20,2023,10,Friday,Post-Monsoon,1618879,171.5,78.44,136.39,48.59,16.08,2.01,57.21,21.21,16.8,44.4,15.0,6.8,403442,2776,31.0,25,71,33,18,,,Ground Sensor,Verified
1739,Vadodara,Gujarat,Industrial,2022-03-18,2022,3,Friday,Summer,1670806,58.2,28.99,33.44,94.29,49.63,1.1,42.74,10.8,40.9,39.6,12.5,0,389054,3125,11.2,18,86,47,18,,,CPCB,Auto
1740,Hyderabad,Telangana,IT Hub,2023-02-28,2023,2,Tuesday,Winter,6809970,135.0,77.5,104.54,95.74,14.45,7.57,23.94,29.8,19.4,72.3,15.3,5.2,1507516,9631,30.4,10,388,230,77,,,CPCB,Unverified
1741,Faridabad,Haryana,Industrial,2022-07-08,2022,7,Friday,Monsoon,1394000,111.3,50.63,67.82,54.7,17.81,3.82,127.58,21.67,16.8,48.7,11.6,29.5,261047,1047,32.2,13,53,29,8,,,State PCB,Unverified
1742,Delhi,Delhi,Urban,2023-12-13,2023,12,Wednesday,Winter,16787941,138.0,57.49,99.49,23.94,67.48,8.53,24.86,5.15,27.1,52.3,19.3,7.8,3024327,15818,6.5,20,625,434,174,,,Ground Sensor,Unverified
1743,Lucknow,Uttar Pradesh,Administrative,2023-07-16,2023,7,Sunday,Monsoon,2815601,51.4,21.63,30.1,44.52,40.12,6.42,111.34,24.5,,66.4,22.6,9.9,701728,4378,32.5,23,108,49,30,,,State PCB,Auto
1744,Vadodara,Gujarat,Industrial,2023-08-06,2023,8,Sunday,Monsoon,1670806,53.8,30.02,27.96,37.18,30.44,1.18,73.68,27.89,15.6,20.3,0.0,22.6,369960,1453,8.4,19,57,37,12,,,State PCB,Manual Entry
1745,Bhopal,Madhya Pradesh,Administrative,2023-04-09,2023,4,Sunday,Summer,1795648,,33.23,52.68,94.25,28.32,5.96,50.38,4.61,29.1,100,9.7,0,457473,1738,29.8,15,104,69,18,,,State PCB,Manual Entry
1746,Jaipur,Rajasthan,Tourist,2022-11-29,2022,11,Tuesday,Winter,3046163,172.2,51.9,110.33,144.47,59.14,1.96,35.67,24.49,17.0,57.0,14.0,0,831342,1850,14.4,16,231,99,34,,,State PCB,Manual Entry
1747,Mumbai,Maharashtra,Industrial,2022-08-17,2022,8,Wednesday,Monsoon,12478447,122.2,66.73,107.92,32.58,31.36,1.35,40.38,30.94,19.8,80.6,0.7,0,2922872,8487,38.0,17,566,358,93,,,CPCB,Auto
1748,Ranchi,Jharkhand,Industrial,2023-05-30,2023,5,Tuesday,Summer,1073440,138.4,50.11,112.97,93.09,24.88,10.48,24.2,34.14,30.9,34.4,17.4,8.8,205255,2051,17.1,15,56,28,11,,,State PCB,Verified
1749,Mumbai,Maharashtra,Industrial,2023-12-03,2023,12,Sunday,Winter,12478447,257.0,134.78,128.82,66.5,13.23,18.75,148.8,24.46,22.8,32.3,10.8,4.1,2353870,13814,38.1,16,1135,708,328,,,CPCB,Manual Entry
1750,Pune,Maharashtra,Industrial,2022-03-23,2022,3,Wednesday,Summer,3124458,129.7,56.04,85.9,108.35,19.07,5.21,68.69,30.44,27.0,51.6,15.6,2.4,965629,5761,18.1,13,221,145,65,,,Satellite,Manual Entry
1751,Nagpur,Maharashtra,Commercial,2022-01-18,2022,1,Tuesday,Winter,2405665,144.5,76.96,82.72,17.3,27.41,18.38,91.05,40.83,31.5,48.5,20.7,6.1,587266,1383,32.4,19,114,74,29,,,Satellite,Verified
1752,Lucknow,Uttar Pradesh,Administrative,2022-04-21,2022,4,Thursday,Summer,2815601,119.3,46.16,60.61,61.7,23.9,5.43,77.84,17.35,36.5,85.2,17.6,4.5,622227,3309,40.8,9,97,43,24,,,Satellite,Manual Entry
1753,Pune,Maharashtra,Industrial,2022-03-13,2022,3,Sunday,Summer,3124458,133.1,47.81,119.46,97.27,32.75,7.56,99.41,2.5,24.9,72.4,13.0,0,1015267,4172,13.4,16,148,70,30,,,State PCB,Auto
1754,Rajkot,Gujarat,Industrial,2022-03-17,2022,3,Thursday,Summer,1286995,204.5,101.04,132.51,127.75,9.84,2.13,71.86,23.32,54.0,40.9,3.5,0,375278,1886,39.8,15,121,74,20,,,Ground Sensor,Verified
1755,Coimbatore,Tamil Nadu,Industrial,2023-03-08,2023,3,Wednesday,Summer,1061447,89.9,39.13,80.23,108.9,7.98,10.2,63.48,33.83,29.3,82.0,8.5,0,353851,854,28.5,15,66,36,13,,,CPCB,Unverified
